# HR Domain Intent Dictionary
# Format: INTENT_NAME<TAB>発話例
# Encoding: UTF-8

# ── 有給・休暇申請 ────────────────────────────────────────────────
TRAINING_ENROLLMENT	資格取得支援制度を使いたいので手続きを教えてください
TRAINING_ENROLLMENT	OJT担当者への研修スケジュールを確認したい
TRAINING_ENROLLMENT	メンタルヘルス研修を受講したいのですが申し込み方法は
TRAINING_ENROLLMENT	新任管理職向けの研修一覧を教えてほしい
TRAINING_ENROLLMENT	技術スキルアップの外部研修費を会社に負担してもらいたい
TRAINING_ENROLLMENT	研修キャンセルの手続き方法を教えてください

# ── 人事評価 ──────────────────────────────────────────────────────
PERFORMANCE_REVIEW	今期の目標設定シートはいつまでに提出すればよいですか
PERFORMANCE_REVIEW	人事評価の評価基準を教えてください
PERFORMANCE_REVIEW	自己評価の入力方法が分かりません
PERFORMANCE_REVIEW	360度評価のフィードバックの記入期限を確認したい
PERFORMANCE_REVIEW	評価結果のフィードバック面談はいつ実施されますか
PERFORMANCE_REVIEW	今年度の評価スケジュールを教えてほしい
PERFORMANCE_REVIEW	評価システムへのログインができません
PERFORMANCE_REVIEW	昇格・昇給の評価基準を知りたい
PERFORMANCE_REVIEW	前回の評価結果を確認したい
PERFORMANCE_REVIEW	評価に異議がある場合の申し立て方法を教えてください
PERFORMANCE_REVIEW	目標の途中変更は可能ですか。手続きを教えてください

# ── 証明書発行 ────────────────────────────────────────────────────
CERTIFICATE_REQUEST	社員番号EMP00321の在職証明書を発行してほしい
CERTIFICATE_REQUEST	在職証明書が必要なのですがどのくらいで発行されますか
CERTIFICATE_REQUEST	源泉徴収票を再発行してもらいたい
CERTIFICATE_REQUEST	昨年度の源泉徴収票がまだ届いていません
CERTIFICATE_REQUEST	住宅ローン審査用の収入証明書を発行してほしい
CERTIFICATE_REQUEST	英文の在職証明書を発行してもらえますか
CERTIFICATE_REQUEST	所得証明書はどこへ申請すればよいですか
CERTIFICATE_REQUEST	給与証明書と在職証明書は違うものですか
CERTIFICATE_REQUEST	雇用保険被保険者証の再交付をお願いしたい
CERTIFICATE_REQUEST	在職証明書の発行依頼書はどこから入手できますか
CERTIFICATE_REQUEST	育児休業給付金申請のための書類を発行してほしい
CERTIFICATE_REQUEST	通勤手当の証明書が必要です

# ── 個人情報変更 ──────────────────────────────────────────────────
PERSONAL_INFO_UPDATE	引越したので住所変更の手続きをしたい
PERSONAL_INFO_UPDATE	結婚して名前が変わりました。氏名変更の手続き方法を教えてください
PERSONAL_INFO_UPDATE	扶養家族が増えたので申告の変更をしたい
PERSONAL_INFO_UPDATE	緊急連絡先の情報を更新したい
PERSONAL_INFO_UPDATE	銀行口座の振込先を変更したい
PERSONAL_INFO_UPDATE	マイナンバーの情報を更新してほしい
PERSONAL_INFO_UPDATE	通勤定期の経路が変わったので交通費を変更申請したい
PERSONAL_INFO_UPDATE	配偶者の扶養に関する申告書を提出したい
PERSONAL_INFO_UPDATE	保険の受取人を変更したい
PERSONAL_INFO_UPDATE	個人情報の変更申請にはどんな書類が必要ですか
PERSONAL_INFO_UPDATE	メールアドレスや内線番号を変更してほしい

# ── 異動希望 ──────────────────────────────────────────────────────
TRANSFER_REQUEST	希望する部署への異動を申請したい
TRANSFER_REQUEST	社内公募制度に応募したいのですが手続きを教えてください
TRANSFER_REQUEST	営業部から企画部への異動を希望しています
TRANSFER_REQUEST	キャリア面談で異動希望を伝えたいのですがいつ実施されますか
TRANSFER_REQUEST	転勤を希望しているのですが申請方法を教えてください
TRANSFER_REQUEST	希望部署が募集しているか確認したい
TRANSFER_REQUEST	グループ会社への出向を希望しています
TRANSFER_REQUEST	異動希望の優先順位の書き方を教えてください
TRANSFER_REQUEST	海外赴任に興味があります。応募方法を教えてください
TRANSFER_REQUEST	社内FA制度の詳細と応募期間を知りたい
TRANSFER_REQUEST	現在の部署で異動希望を提出した場合、上司に知られますか

# ── 採用・求人依頼 ────────────────────────────────────────────────
RECRUITMENT_REQUEST	我々のチームに新しいメンバーを採用したいので手続きを教えてください
RECRUITMENT_REQUEST	求人票の作成依頼をしたいのですがどこに連絡すればよいですか
RECRUITMENT_REQUEST	中途採用の採用要件書を人事に提出したい
RECRUITMENT_REQUEST	インターンシップの受け入れをしたいのですが手続きは
RECRUITMENT_REQUEST	面接官トレーニングを受けていないのですが受講方法を教えてください
RECRUITMENT_REQUEST	採用予定人数の変更を申請したい
RECRUITMENT_REQUEST	採用候補者の選考スケジュールを調整したい
RECRUITMENT_REQUEST	採用予算の確認と申請方法を教えてください
RECRUITMENT_REQUEST	派遣社員の受け入れ手続きを知りたい
RECRUITMENT_REQUEST	採用活動の進捗状況を確認したい
RECRUITMENT_REQUEST	リファラル採用制度を使って知人を紹介したい
